exit_page_path,exits,visits
/data-analysis-announcement/?fbclid=IwAR05d09KogLfGKtpNfmiFb8UKPUNz74Ukrmbss4aYedJHFAQqU4fwBilFu8,1,1
/edinburgh/?fbclid=IwAR2q_HBH9ULWYzuq0rx-3WN7UWuhTu92wRcwyHaR3iYPTU2VKyB54snpGkY,1,1
/blog/new-career-in-tech-autumn/,2,4
/events/info-taster-session-events/?fbclid=IwAR3bYsZma8Dl3syyaux9hD8Fkyh6QbIjK1D4x6dFuz8_AWZtRspohhQ_iu8,1,1
/about-us/our-story/,1,1
/blog/meet-our-graduates-daniel-at-dog/?fbclid=IwAR3t5X9hTyJpctfF_zpiw0zhrleLGuPHEnsBrXIcPCnpHz_vMJKTNuf2CEI,1,1
/courses/data-analysis/case-study/,1,18
/?fbclid=IwAR1pMmlb_PUnLUhz5f_tGQNf9gNOzreZSvPm8-RGcxWOZ8nsbKwCB_imxes,1,1
/courses/professional-software-development/apply/course_application_2,1,24
/courses/full-stack-web-development/cost-and-funding/,2,15
/about-us/join-us/partner-account-manager-smes/,4,4
/events/edinburgh/,14,5
/blog/category/instructor-blogs/,2,5
/events/edinburgh/,4,10
/edinburgh/,13,6
/blog/scottish-companies-tech-gender-gap/,1,1
/courses/understanding-software-development/,1,16
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=1fd8053255,1,1
/blog/apply-immersive-programming-course/,1,18
/blog/category/employers/,2,4
/courses/professional-software-development/sarahs-reskilling-story/,1,3
/data-analysis-announcement/?fbclid=IwAR2CAXTAA7eJEVFNwE6gFxztfzj0CtsiDtrTUgIXN2UGMqdEo38HwfAbnjg,1,1
/blog/codeclan-launches-new-data-analysis-course/,1,6
/blog/page/10/,1,1
/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/?mc_cid=07d0302f17&mc_eid=e63038ca65,1,1
/courses/data-analysis/?fbclid=IwAR2uW6QQv5W4btkoie5K3kqP3SLQ3gKclTbrawHdwxgpYR7ANR6CGyKjZQo,1,1
/blog/tag/events/,1,1
/blog/finding-a-career-you-love/,6,1
/courses/data-analysis/,1,25
/data-analysis-announcement/?fbclid=IwAR06JT8dMNIhCyM6zPbMD26RLnCoeqAOeWwFGY42LDoGMWI5_Q63oo8jN4U,1,1
/the-codeclan-experience/,23,3
/blog/2017/05/02/,1,1
/blog/tag/munro-bagger/,1,1
/pre-course-work/,20,3
/data-analysis-announcement/?fbclid=IwAR3rv1997j0Wty4RS_pykLk0LtxCQSYYMQ94gceL-WP4wlYc8-4KUu7Vk9c,1,1
/data-analysis-announcement/,28,12
/blog/tag/tesco-bank/,2,1
/data-analysis-announcement/codeclan.com/data-analysis-announcement/apply-for-data-analysis/,1,3
/courses/professional-software-development/curriculum/,3,15
/blog/9-websites-start-coding-journey/,4,1
/for-employers/employer-case-studies/castlight-2/,2,2
/the-codeclan-experience/,13,6
/courses/professional-software-development/johns-route-to-career-progression/,1,7
/blog/category/careers-in-tech/,1,7
/data-analysis-announcement/data-course-application-process/,2,17
/blog/page/2/,2,6
/Edinburgh/,55,4
/courses/glasgow/,2,10
/courses/browse-all-course-dates/?elementor-preview=42&ver=1570798383,1,7
/courses/data-analysis/cost-and-funding/,6,3
/data-analysis-announcement/?fbclid=IwAR3MyVhNSDihwDtjkFePbjv6SmblxFjI2QVXBg4-6C2qnQ4aY2Ptqs5ulqM,1,1
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=ce4326d935,2,1
/Glasgow/,1,10
/blog/say-hello-to-edinburgh-cohort-33/,3,5
/courses/ux-advanced/?mc_cid=bdf4fbbe4b&mc_eid=6ba925b825,1,4
/blog/tag/tech-nation-2019/,1,1
/pre-course-work/null,1,2
/events/info-taster-session-events/?fbclid=IwAR3wLpIkXzu4pT5QQJsbto0aMbHmynPbix8uVBRriwvefoPiu4NKIFMkmg4,1,1
/blog/7-celebrities-didnt-know-code/?sa=X&ved=2ahUKEwjLrOnBi-vnAhUul3IEHXTIDF8Q1i8wLXoECBsQJQ,1,1
/for-employers/,1,25
/courses/?mc_cid=bdf4fbbe4b&mc_eid=833609111b,1,1
/blog/make-most-of-github/,15,1
/for-employers/employer-case-studies/freeagent/,1,17
/blog/free-courses-launched-techmums/,41,1
/blog/page/12/,1,3
/courses/thank-you-data-analysis-application/,20,1
/courses/visualisation-r/,9,1
/blog/meet-codeclans-first-highlands-partners/,1,35
/blog/free-courses-launched-techmums/,1,5
/blog/scotland-place-to-work-digital/,1,5
/courses/edaid-apply/,9,7
/courses/16-week-course/,1,1
/blog/highlands-here-we-come/,1,2
/courses/professional-software-development/thank-you-syllabus-download/,17,10
/courses/edaid-apply/?elementor-preview=18192&ver=1581328591,1,6
/blog/meet-our-graduates-daniel-at-dog/,3,1
/data-analysis-announcement/?li_fat_id=f60e9241-1126-467f-970f-10fa397cbbc8,1,3
/blog/tag/job-readiness/,1,1
/courses/thank-you-for-joining-our-ux-design-fundamentals-course/,8,2
/blog/,1,21
/for-employers/become-a-partner/,1,30
/digital-careers/test-engineer/,3,5
/events/inverness-events/,2,17
/about-us/our-team/?preview_id=61&preview_nonce=b41e3094b4&preview=true,1,12
/black-friday-lottery/,58,1
/blog/inoapps-partner-of-the-month/,2,7
/courses/professional-software-development/cost-and-funding/?fbclid=IwAR2pVIiq181yMoYJlfVfn-2hURHD4TjaiF1z4i_NmtfQWJsXkYaDqk4jc8o,1,1
/digital-careers/ux-consultant/,1,23
/data-analysis-announcement/?fbclid=IwAR0vFCCPp2M_UrG8xfoUAqTnHO-m6A2wJiQVZFaSflmfOLqSuNHwU8jdoFk,1,1
/?fbclid=IwAR1w5qYTRuCUF0uInlMTHQpkikea9LPDQKQ4uDo2DFPSyVSIaX06ngw6cnU,1,1
/store/?fbclid=IwAR0-T80jcWdiN2puFEwfLGavBxE2m29tnJKNc7bLWhNDRVi3ksT62-JrN8s,1,1
/events/info-taster-session-events/?fbclid=IwAR3f17O1XvHfPoA1_8XWCIFAz2o6kPyLEwFg2iPbVq-ju1zvpZmfxv4qBzs,1,1
/admissions-track/,5,6
/data-analysis-announcement/?fbclid=IwAR0eYj94hpm-E_z4wDg5EbIUc0ih28qHQlocmcBAzITZ_Yvy6xCRfYyc9KM,1,3
/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/?fbclid=IwAR1nBXAK6Nv9Jaye7XbZaryFvw_8cbQuUrxv7BPclMuK1VrDlgIeuusHxKw,1,1
/blog/three-social-impact-initiatives-we-support-and-why-you-should-too/,1,4
/courses/full-stack-web-development/?fbclid=IwAR0jbLvvaX5DQan64TknYBOG6Rm8UZgRhFY6MG-jjoxlI8-0QxIlvZkwoDg,1,1
/blog/meet-our-grads-alex-self-published-game-developer/,1,4
/courses/thank-you-data-analysis-application/,1,1
/blog/10-reasons-why-you-should-future-proof-your-career-by-studying-data-analysis-at-codeclan/,1,5
/blog/hire-a-developer-technical-interviews/,1,8
/,72,9
/enquire/thank-you-for-your-enquiry/,1,10
/blog/move-to-digital-first/,1,6
/events/taster-sessions/,24,1
/blog/melindas-memo-october-2019/,1,13
/courses/intro-to-r/,5,8
/blog/built-munro-bagger-site/,37,1
/courses/edinburgh/,1,8
/data-analysis-announcement/?fbclid=IwAR2fbYT0s1qo1SEtbX2zQEpgZZPqc2rFqkoE1DXJ-OYajNPxO7cZsgDJy_w,1,1
/blog/meet-the-team-niall-morris/,1,4
/courses/professional-software-development/apply/course_application_2,1,13
/for-employers/employer-case-studies/zonal-case-study/,1,11
/digital-careers/test-engineer/,1,3
/courses/full-stack-web-development/cost-and-funding/,10,11
/blog/say-hello-to-edinburgh-cohort-33/,1,5
/courses/professional-software-development/career-support/,5,8
/data-analysis-announcement/?fbclid=IwAR1VnG9jaEThYXTjMXbdARQyDPXyzinyxEZR5jVSlTSfZ42M7NjtjEePd_Y,1,1
/courses/visualisation-r/,4,6
/courses/agile-for-effective-teams/,255,1
/digital-careers/test-engineer/,1,11
/courses/understanding-software-development/?fbclid=IwAR15oDOzzlu4GgGj3eG4m1jIA7wl19RXx1d2eDdkThgq-71uqawc9NR-sPY,1,1
/?mc_cid=5a013499a7&mc_eid=09dc4c9a18,2,1
/courses/professional-software-development/cost-and-funding/,3,17
/digital-careers/support-engineer/,2,11
/blog/codeclan-students-changed-career/,5,4
/blog/meet-the-team-niall-morris/?fbclid=IwAR3uLRgf3GespDqedCq5bbeQfgOVJ7Xnuq1jDgYKGtg_qfh86UjfXaGm9qo,1,1
/blog/free-courses-launched-techmums/,3,3
/courses/full-stack-web-development/?fbclid=IwAR3TCzhaMy-qeCfA8_FmWQ5yS7oVX4XlYHKXb9k3OEdNmGFBvQ2AwBsOB8U,1,1
/blog/towards-a-diverse-tech-industry-meet-vicky-junior-software-developer/?fbclid=IwAR1K9HsRuPvCZ2VCAENICg5fOyhrH0dGE8k7rFbtIyi72GKqI7TMEyMwxK8,1,1
/digital-careers/?fbclid=IwAR1mOKL65mDbu7-e4Id6uVWBgYNkRjzNOjqhhnjbGoaEWYK90mKhIlVYHJM,1,1
/blog/tag/intelligentpos/,1,1
/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,1,16
/data-analysis-announcement/?li_fat_id=1a1d6ba4-12a7-455f-9ffb-3eee68d0cc84,1,3
/blog/tag/students/,1,1
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=7c388ee411,1,1
/sw.js,1,7
/blog/highlands-here-we-come/,3,1
/store/umbrella-non-telescopic/,1,3
/courses/r-programming/,3,10
/courses/agile-for-effective-teams/?mc_cid=acc2976657&mc_eid=50ddf83956,1,1
/blog/page/4/,2,20
/courses/professional-software-development/thank-you-syllabus-download/,1,24
/?mc_cid=623c519262&mc_eid=f5b3a421a2,18,1
/blog/employers-catriona-dick-zonal/,9,1
/black-friday-lottery/?mc_cid=5441c8a4f7&mc_eid=8dd075d3ef,1,1
/blog/meet-the-team-aileen-mcdonald/?mc_cid=e5ee2de8cf&mc_eid=c5b1f427b2,1,1
/courses/python-for-developers/?mc_cid=acc2976657&mc_eid=059d1c4517,1,1
/digital-careers/software-developer/,7,3
/courses/professional-software-development/cost-and-funding/,1,45
/site-map/,1,7
/?fbclid=IwAR02HYGi6Ji5bAtmKWjXCJupVGFyiOZa5fm1bJzIvtSTo1q5f77Z0piS3MQ,1,1
/events/inverness-events/,7,7
/blog/category/whats-new/page/2/,1,8
/edinburgh/?fbclid=IwAR2q_HBH9ULWYzuq0rx-3WN7UWuhTu92wRcwyHaR3iYPTU2VKyB54snpGkY,1,1
/blog/learn-to-code-working/,5,1
/glasgow/,22,6
/events/?fbclid=IwAR2mAaYpRSqzZ8fpRyJcL4Zmk-3uurZ_tlFxWPfiQlOZBkb1v4cMuJ-1fwE,1,3
/data-analysis-announcement/?fbclid=IwAR1fxfm9qI8WG-puu-9lxDPWaScoO3cuFFcokUWFiwp51VM8ZJgcV0YPbiE,1,1
/courses/agile-for-effective-teams/?mc_cid=bdf4fbbe4b&mc_eid=7d12e36601,2,1
/courses/professional-software-development/?fbclid=IwAR3L_xLua71hfvbRyl4ijR4wGKmTgV6QEp9RjDGz5-dCpsn5eKq7IcbauwE,1,1
/for-employers/become-a-partner/,4,4
/data-analysis-announcement/?fbclid=IwAR26a4YL-jO9CwXUC_JbhPd1qPCIX7zuDO9KJYNgxdKfhB6xR5u3FmUpGfI,1,1
/courses/professional-software-development/curriculum/,1,25
/courses/?fbclid=IwAR1Up2JnU2dBs6RpJacjk_Sy346AcclXr77BmWV-y2j7Y6Og4d0FzmwaxVg,1,1
/data-analysis-announcement/?fbclid=IwAR2NA2XqLjthBjglHozAWeYoT3Y0EtIwBU5El0JpPi8TO1Yu9TudhDl-vko,1,1
/data-analysis-announcement/?fbclid=IwAR1YnGlqOTFnWdraR3kAWIUYaJ0k5GK2s3xVVqpIZz42JxvbBIJ0fEG4T-Y,1,1
/edinburgh/?fbclid=IwAR2q_HBH9ULWYzuq0rx-3WN7UWuhTu92wRcwyHaR3iYPTU2VKyB54snpGkY,1,1
/blog/tag/evening-class/,1,22
/blog/scotland-demand-for-developers-growing/,4,1
/blog/inoapps-partner-of-the-month/,1,11
/data-analysis-announcement/?fbclid=IwAR3rv1997j0Wty4RS_pykLk0LtxCQSYYMQ94gceL-WP4wlYc8-4KUu7Vk9c,1,1
/blog/data-analysis-course-glasgow-launch/,2,3
/data-analysis-announcement/?fbclid=IwAR2S9N5Qh6V1GPCToHcM5xNMQg9EoAhTqz1ltiq-NV2fgcsivP5sdFhmuNY,1,1
/blog/meet-our-instructors-keith/,5,2
/blog/speed-networking-debunked-what-you-need-to-know/?fbclid=IwAR3KuJ-v-3edqtmkaTVY0ydDu5bp34awb0DFFj1jFdtvuoiBloth-WdwbsY,1,1
/about-us/become-an-instructor/,12,5
/courses/professional-software-development/curriculum/,1,27
/blog/shaping-the-digital-landscape/,1,14
/blog/meet-employers-andrew-lints-craneware/,3,1
/?fbclid=IwAR0diRr72xizDD7kELSp584biVM7fRivTYiXGI1toZ54dGPWxT5Zk5Hcu6s,1,1
/blog/2017/05/15/,1,1
/glasgow/,11,7
/courses/professional-software-development/cost-and-funding/,4,14
/the-codeclan-experience/the-alumni/,65,2
/data-analysis-announcement/?fbclid=IwAR0eYj94hpm-E_z4wDg5EbIUc0ih28qHQlocmcBAzITZ_Yvy6xCRfYyc9KM,1,2
/blog/david-nhs-junior-developer/,1,3
/Edinburgh/,1,13
/blog/tag/group/,1,1
/for-employers/case-studies/,1,1
/store/umbrella-telescopic/,2,1
/courses/short-courses/?mc_cid=5d0201ce3f&mc_eid=af2c1a6ade,1,1
/blog/category/whats-new/,1,8
/blog/getting-job-in-tech-tips/,1,20
/courses/professional-software-development/curriculum/,15,9
/about-us/our-team/our-board/,11,7
/edinburgh/,2,12
/digital-careers/support-engineer/,2,15
/data-analysis-announcement/cost-and-funding/,95,1
/inverness/,16,4
/funding/,11,1
/store/navy-pattern-beanie/,1,9
/?mc_cid=88ea03c9e2&mc_eid=7298f17841,1,1
/blog/2017/03/23/,1,1
/blog/meet-our-partners-inoapps/,2,1
/events/,15,3
/courses/full-stack-web-development/?fbclid=IwAR0EF3q0KvNMkxydL6RJksowkQkXkr2xe6I7BuLXLyM4BR9ePE9ApuS6VHA,1,1
/blog/500-graduates-in-employment/,27,1
/courses/professional-software-development/student-projects/,1,14
/courses/ux-design-fundamentals/,2,16
/blog/page/18/,1,1
/events/info-taster-session-events/?fbclid=IwAR0bqk7ChEaS_4N7l_pmrX4n4MXTL7rIxFf-nPMW0ShVoE0WX7DiYbH5T2k,1,1
/courses/glasgow/,2,12
/blog/peter-support-engineer-freeagent/,13,1
/blog/claires-coding-journey-from-hobby-to-career/,3,6
/store/?fbclid=IwAR0-T80jcWdiN2puFEwfLGavBxE2m29tnJKNc7bLWhNDRVi3ksT62-JrN8s,1,1
/blog/tag/codenewbie/,1,1
/courses/understanding-software-development/?preview_id=23967&preview_nonce=021725ba0a&preview=true,1,26
/the-codeclan-experience/a-typical-day/,57,3
/courses/full-stack-web-development/?mc_cid=5d0201ce3f&mc_eid=6c73d4f05e,1,1
/blog/category/learning-to-code/,4,3
/events/info-taster-session-events/,1,31
/black-friday-lottery/?fbclid=IwAR2rhJr0-IHIFHU9LHMiQlgbbgkk6xtSh3R7zp-zOy0K_rH3TYiAzzlqtRg,1,1
/courses/understanding-software-development/?mc_cid=915f07a8f4&mc_eid=a2235f981e,1,1
/about-us/become-a-ta-data/?fbclid=IwAR1CREKEi2T5fotP9LWO7GyvpwYP7TaL0p0bxe6PBmCT2cRvJj6AKHQRpwQ,1,1
/blog/say-hello-to-edinburgh-cohort-33/,11,2
/events/partner-events/,1,21
/courses/understanding-software-development/?fbclid=IwAR3P5MaHd6-Cjzs-eZWqQ0PZwlmCfFIiKY60gXu7_LHat6gUb7Riol6h1XY,1,1
/blog/codeclan-launches-new-data-analysis-course/,1,5
/blog/meet-partners-freeagent/,1,2
/blog/7-celebrities-didnt-know-code/,1,12
/courses/short-courses/?fbclid=IwAR13Hj-33BXZMUXaGj4jssbDEGMbS5eAicoY47y9o4YMIqCMAkSDt16Ed_A,1,1
/data-analysis-announcement/?fbclid=IwAR05hQVeCNwhCSBEqroqkOQocYnp1jVMfLTNr_n6aIvU5FsYUn28x9-TcTs,1,1
/enquire/,1,24
/blog/tag/web-developer/,1,1
/courses/edaid-apply/,35,4
/about-us/join-us/social-media-and-digital-marketing-specialist/,1,4
/blog/2016/03/31/,1,1
/for-employers/,130,2
/for-employers/sponsorships/,2,4
/events/,1,8
/courses/ux-advanced/,1,23
/blog/codeclan-data-analysis-course-diary-001/,2,12
/enquire/,29,5
/data-analysis-announcement/?fbclid=IwAR1eS1AMfqAIONu-cYoq5jHOkvTQHdFWMMVT20w10gxvGd3Py_vtBj1XLdU,1,1
/blog/scotland-demand-for-developers-growing/,4,1
/blog/meet-our-partners-inoapps/,1,8
/data-analysis-announcement/?fbclid=IwAR2l3-aCMQqeUOSWMJ5vWXgO3gNZM7H-r1_sRKgjEna5CiiZNIADVcTgTrI,1,3
/black-friday-lottery/,18,4
/data-analysis-announcement/?li_fat_id=36bf4e41-8e60-4b21-97b7-e6151d93bd25,1,1
/courses/professional-software-development/student-case-studies/,5,2
/data-analysis-announcement/?fbclid=IwAR12EVLaXK8Hp-miNM-7Ka9c4lqciCTfjgYo81a_KI80mtYjvIT7Uj9Z8mM,1,1
/blog/category/careers-in-tech/page/3/,1,8
/blog/claudia-career-change-developer/,1,12
/courses/professional-software-development/?fbclid=IwAR3L_xLua71hfvbRyl4ijR4wGKmTgV6QEp9RjDGz5-dCpsn5eKq7IcbauwE,1,1
/courses/full-stack-web-development/apply-inverness/,1,17
/black-friday-lottery/?mc_cid=5441c8a4f7&mc_eid=b9cca17ee1,1,1
/events/other-events/?fbclid=IwAR2k7VGGfoMCBA2hg4KmjolPgnYPsHJ0cdA5AmW3Vz-F6bLKqtkDDc8qnoI,1,1
/data-analysis-announcement/?li_fat_id=91b066d8-6c28-4d78-8734-ee4546c949c2,1,1
/about-us/,19,8
/digital-careers/ux-consultant/,2,4
/blog/page/2/,2,6
/courses/?mc_cid=bdf4fbbe4b&mc_eid=80eea3c069,1,1
/data-analysis-announcement/?mc_cid=5d0201ce3f&mc_eid=298788f1e1,2,1
/courses/edinburgh/,1,8
/?fbclid=IwAR07pxQzLbknCf6spN8noHeAPS1b9rD5z2rTbZb5Rd_-bHJOWgQ3OVlptxU,1,1
/store/?fbclid=IwAR1OpeEq_TQor_5p4rZfCIOOMfhgWd17RZlPhi6jh7qVJWgUiK3e5IsO-fs,1,1
/blog/codeclan-data-analysis-course-diary-001/?fbclid=IwAR05LmXNOAOkqven2MImKJ-TiFDW2Q1-KLVsRD8wYM4awaejA9G74uRhJ4I,1,1
/courses/thank-you-for-joining-our-data-carpentry-course/,1,5
/courses/professional-software-development/cost-and-funding/,1,28
/laptop-competition-tcs/,41,1
/blog/codeclan-celebrates-turning-four-after-graduation-milestone/,1,17
/for-employers/,1,24
/blog/meet-our-graduates-tom-software-developer-inoapps/,3,3
/blog/2018/12/19/,1,1
/blog/free-courses-launched-techmums/,3,4
/events/glasgow/,2,12
/blog/data-analysis-course-glasgow-launch/,1,17
/blog/inoapps-partner-of-the-month/?mc_cid=61a83791f9&mc_eid=[UNIQID,2,1
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR1nFUc3t5fULaVH85UVRviNayhR__ACKd_9fI85uF2aQ55UhMxUqn3H070,1,1
/courses/edinburgh/,5,16
/for-employers/,10,7
/courses/professional-software-development/apply/course_application_2,1,13
/data-analysis-announcement/?fbclid=IwAR1XOgJGejTOfg3FYDC5ZLS04143ALEZ2kjjHvRNKWFPN2J7vtl-GhU8qLE,1,1
/data-analysis-announcement/?li_fat_id=5f06e8a9-9a6f-45c2-9978-12e880460481,1,1
/courses/full-stack-web-development/?fbclid=IwAR2xr9-vcBMhTQkNajSl6Pta4r4mSKX1qz910paWEcEdUrC2UQeBvd61KHo,1,1
/courses/full-stack-web-development/?fbclid=IwAR0KSD3GPN63VXXe2UClCYGrPvdfx8C9iQQ6zLgNz7q2TMiq87FhjeeKGPg,1,1
/black-friday-lottery/?fbclid=IwAR3--EeA52NIf7yOmKNPB8jC0d8OWrD6qz7sFPvOr5RzeT8TQUVXfwnEoXM,1,1
/data-analysis-announcement/cost-and-funding/,1,14
/blog/category/learning-to-code/,3,6
/blog/meet-our-graduates-daniel-at-dog/,4,1
/?fbclid=IwAR2TZq7A4hP0qysHiv_rQAKP9Q3onqGHeANnoy6OnG211tW_y4lHVsSrSPk,1,1
/?fbclid=IwAR0I8D4_cTKZ89ILnGhShNrlxDvfa50pENq-eiIaFDQaamKQt0iDKeVaouU,1,1
/about-us/join-us/,1,28
/data-analysis-announcement/?fbclid=IwAR2jx5G1MXm6c7ZvPTOwXGJ7I4MEVpWz2eK4LXLpGwj-3Za5VYuZ9mFbAZ0,1,1
/store/grey-pattern-beanie/,1,1
/black-friday-lottery/?mc_cid=5441c8a4f7&mc_eid=f46810924c,1,1
/events/info-taster-session-events/?fbclid=IwAR297CICMXIzXiYh3Khdz_bW9Nku2rvA4XCTXrjixVajVsedZFXaTIZ3pI4,1,1
/data-analysis-announcement/?fbclid=IwAR2p0jn8PtfGBD43D-j8eF1uyIs4MIwSTJF-Wk3GV1QkwsuZaNifbb4ol_8,1,1
/data-analysis-announcement/?fbclid=IwAR1-YsDovhpantL4Jx-71cNHKbatsz-ggLkxozsha5ljSwQEb8B42rv1fr8,1,2
/?fbclid=IwAR0TI57Y5BlwBmdXiac5UP9X2xPNNtkhnjxG6wh_FlgH5hhIPBzrxz1eD-g,1,1
/blog/linda-scott-codeclan-cmo/,2,3
/blog/,2,14
/blog/learning-from-failure/,1,3
/?fbclid=IwAR17TbC70yxDZ8dnCUAM8ZYxYheHuwG_e8zaK3OSrff0yTD51CJlU6vTF1M,1,1
/blog/tag/digital/,1,1
/courses/full-stack-web-development/cost-and-funding/?fbclid=IwAR2fHqbIcfT1sb5LhJHvaXNmS2py_kxdtclIpTeCsmznl06uKuiPIYLVJ-g,1,1
/courses/?mc_cid=bdf4fbbe4b&mc_eid=fc2baad06e,1,1
/courses/agile-for-effective-teams/?fbclid=IwAR0FE6ghqgI88G0YdfJA90Ukh4rE_99aXmpMJmLwf5TqDM5roZnoqwpaxQ0,1,1
/blog/tag/leidos/,1,1
/courses/professional-software-development/curriculum/?fbclid=IwAR0s8OCY4g1Hr4bCF_h6RvbkFYFzwkQjpma6tU0VuGhlV40BU7xdHRiCSAE,1,1
/edinburgh/?fbclid=IwAR21wZoMmLDgU4S4cznOFYblNuSzbBDgUj2uf-GRKWVbMqsX8PzBCrMb3kE,1,1
/data-analysis-announcement/?li_fat_id=963fb480-226d-4476-b6da-4c3b2d0e5ec6,1,1
/enquire/thank-you-for-your-partner-enquiry/,10,1
/events/other-events/,15,4
/courses/data-analysis/,3,10
/blog/speed-networking-debunked-what-you-need-to-know/,34,1
/data-analysis-announcement/,2,18
/?fbclid=IwAR02k0TDzvr1pNpMBd7_7Xt6Kq1a0M6FsuhrqTbmKX6X39-9FdylpyskRiw,1,1
/blog/tag/zonal/,1,1
/events/glasgow/,9,7
/about-us/join-us/partner-account-manager-smes/,1,6
/blog/tag/brian-hills/,1,1
/blog/author/lillian/page/3/,1,6
/Glasgow/,1,13
/for-employers/client-xperience/,34,2
/events/info-taster-session-events/?fbclid=IwAR1pA7F7tlGHzoxPnnC9SBq-56nTRH9Cbpbh2P2FV9ife0iYXOs6O33Vh08,1,1
/inverness/,1,27
/blog/page/2/,1,13
/blog/apply-immersive-programming-course/,1,28
/events/info-taster-session-events/?fbclid=IwAR3kCy-VfID1ElkNFOck9NYBum1K4wxmzYoT8f_rTesgHf_4uZmPwcP2FUM,1,1
/blog/2018-our-year-in-review/,45,1
/blog/get-involved-with-codeclans-client-xperience-programme/,1,2
/data-analysis-announcement/?li_fat_id=ea35d203-e367-46b5-8b9a-e33228909924,1,1
/blog/melindas-memo-august-2019/,3,2
/courses/professional-software-development/?fbclid=IwAR08eZdip8zgUorXtQenykEyqKYZX6Joq57dsQi1YA3vmiiHMNtPXk4H30M,1,1
/data-analysis-announcement/?li_fat_id=8d427168-b8ba-4141-9bbc-2267238f87ce,1,1
/?fbclid=IwAR0VabwF4Lm9-Rkt8VoAVbfw_XDfEZyjEGSJTTuUbCcYhDpH97X6uoEa9Ak,1,1
/data-analysis-announcement/?fbclid=IwAR2l91N66avvIh1StXNhgOGhZBd4Ho3r8TeAozdZ7bRUxGkDSV8PjjHmJ1c,1,1
/courses/full-stack-web-development/,9,13
/blog/10-reasons-why-you-should-future-proof-your-career-by-studying-data-analysis-at-codeclan/?fbclid=IwAR1PAwD95zGAKSEgQTcVX_jXPBz2XbzKew6LZ-FyRzDnD9h9zXChK8cG0wE,1,1
/?mc_cid=5a013499a7&mc_eid=5dc452b76e,5,1
/courses/short-courses/?mc_cid=aab1876c7f&mc_eid=db5cc23d82,1,2
/courses/r-programming/,2,9
/data-analysis-announcement/?fbclid=IwAR1KFKQuwE0Ubnjh30HvyLHNS8juDBKyWeEgzUaL2xf_Z3Gd6YJyR5lutAA,1,1
/blog/2019/07/17/,1,1
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR02k_RbdlvZgFl9dwrMVnmVSjJXQaeWH3iMdWEDTcPX8wgJI8GddEPZ6PY,1,1
/courses/edinburgh/,1,12
/blog/7-reasons-to-study-data-analysis-at-codeclan/,3,6
/blog/speed-networking-debunked-what-you-need-to-know/,1,12
/blog/win-20-off-a-full-time-codeclan-course-with-our-black-friday-lottery-competition/,1,9
/events/info-taster-session-events/?fbclid=IwAR3SqzikGw8J2xSgpu77awkQzsuDhfA3_jxJpp3X9kSRSMWkNGR70qWC_0I,1,1
/the-codeclan-experience/a-typical-day/,3,15
/glasgow/,6,10
/blog/meet-wojtek-ux-veteran-and-codeclan-instructor/,1,4
/courses/programming-with-r/,15,4
/about-us/join-us/,3,11
/glasgow/,41,3
/blog/tag/python/,6,1
/courses/data-carpentry/,1,12
/edinburgh/?fbclid=IwAR3HdarsYokngDpad1lUZLUyzhupxbgXKHTksfCQiktCN36PFKQQpp9SPAE,1,1
/for-employers/client-xperience/,1,4
/blog/overcoming-your-interview-fears/,1,5
/courses/professional-software-development/apply/,7,15
/data-analysis-announcement/?fbclid=IwAR28rOkYgkfIyawvvA8yNg0m4azIjjkaa1Ryz6xse7FSCXmj7o9OnT4KPZo,1,1
/blog/tag/cohort/,1,4
/courses/agile-for-effective-teams/,1,5
/courses/intro-coding-1-day,1,1
/alumni-refer-a-friend/,1,10
/blog/meet-our-graduates-alex-junior-software-developer/,5,1
/for-employers/sponsorships/,23,2
/blog/codeclan-students-meet-employers-at-speed-networking-event/,9,1
/courses/agile-for-effective-teams/?mc_cid=bdf4fbbe4b&mc_eid=0526ee545a,2,1
/courses/r-programming/?mc_cid=bdf4fbbe4b&mc_eid=dee74d3930,1,1
/courses/agile-for-effective-teams/?fbclid=IwAR0FE6ghqgI88G0YdfJA90Ukh4rE_99aXmpMJmLwf5TqDM5roZnoqwpaxQ0,1,1
/blog/new-career-in-tech-autumn/,1,8
/blog/tag/women-in-tech-scotland/,1,3
/courses/visualisation-r/,1,9
/store/navy-marl-beanie/,2,3
/courses/,369,3
/blog/scotland-demand-for-developers-growing/,1,2
/data-analysis-announcement/?fbclid=IwAR2joUMA-mDQQeF4fuR5h9SdQerKSvTpZS25BL2Z5GnPnW_vzfM_UQEgYFM,1,1
/digital-careers/software-developer/,3,13
/blog/graduate-natalie-ux-analyst/,1,10
/data-analysis-announcement/?fbclid=IwAR0eYj94hpm-E_z4wDg5EbIUc0ih28qHQlocmcBAzITZ_Yvy6xCRfYyc9KM,1,3
