date,goal_completion_count,user_id,step,page,event
2020-02-26,1,1480,0,company.com/events/info-taster-session-events/,NA
2019-10-25,1,1435,1,company.com/data-analysis-announcement/,NA
2019-11-20,1,219,0,company.com/events/glasgow/,NA
2020-02-04,1,933,2,company.com/site-map/,NA
2019-09-23,1,1128,3,company.com/,NA
2020-01-17,1,1076,0,company.com/events/info-taster-session-events/,NA
2019-12-02,1,261,0,company.com/events/glasgow/,NA
2020-01-12,1,1115,0,company.com/events/info-taster-session-events/,NA
2019-09-23,1,1340,2,company.com/,NA
2019-09-11,1,1158,3,company.com/courses/professional-software-development/,NA
2019-09-09,1,414,0,company.com/events/info-taster-session-events/,NA
2019-09-03,1,1296,0,company.com/events/info-taster-session-events/,NA
2019-10-27,1,1205,3,company.com/courses/professional-software-development/,NA
2020-02-22,1,1607,0,company.com/events/info-taster-session-events/,NA
2019-10-06,1,126,1,company.com/events/,NA
2020-01-07,1,750,0,company.com/events/info-taster-session-events/,NA
2019-12-28,1,1265,0,company.com/events/info-taster-session-events/,NA
2019-09-16,1,190,1,company.com/events/,NA
2020-01-05,1,1132,0,company.com/events/info-taster-session-events/,NA
2020-02-03,1,1079,0,company.com/events/info-taster-session-events/,NA
2019-12-25,1,1056,1,company.com/courses/professional-software-development/,NA
2020-01-10,1,582,0,company.com/events/info-taster-session-events/,NA
2019-10-16,1,202,3,company.com/courses/professional-software-development/apply/,NA
2019-09-04,1,1220,0,company.com/events/info-taster-session-events/,NA
2020-01-20,1,962,3,company.com/courses/understanding-software-development/,NA
2019-10-10,1,1485,0,company.com/events/info-taster-session-events/,NA
2019-10-10,1,156,1,company.com/events/,NA
2020-01-09,1,1467,1,company.com/data-analysis-announcement/cost-and-funding/,NA
2019-10-01,1,1443,3,company.com/data-analysis-announcement/,NA
2019-09-03,1,1411,1,company.com/data-analysis-announcement/,NA
2019-12-10,1,1227,2,company.com/courses/,NA
2020-02-02,1,1330,1,company.com/data-analysis-announcement/,NA
2020-01-31,1,1189,2,company.com/courses/professional-software-development/,NA
2019-10-23,1,1427,2,company.com/data-analysis-announcement/cost-and-funding/,NA
2019-09-23,1,1128,0,company.com/events/info-taster-session-events/,NA
2020-01-12,1,771,1,company.com/,NA
2019-09-06,1,88,1,company.com/courses/professional-software-development/,NA
2019-09-03,1,1124,1,company.com/courses/professional-software-development/,NA
2019-09-13,1,331,0,company.com/events/glasgow/,NA
2020-02-07,1,843,1,company.com/,NA
2019-11-20,1,715,1,company.com/,NA
2019-10-25,1,1435,2,company.com/data-analysis-announcement/cost-and-funding/,NA
2020-02-06,1,880,3,company.com/courses/professional-software-development/application-and-dates/,NA
2020-02-03,1,825,0,company.com/events/info-taster-session-events/,NA
2019-09-08,1,1553,2,company.com/events/edinburgh/,NA
2020-01-05,1,1162,3,company.com/events/edinburgh/,NA
2019-11-04,1,455,0,company.com/events/info-taster-session-events/,NA
2019-09-09,1,1482,2,company.com/courses/,NA
2019-09-18,1,277,3,company.com/blog/author/codeclan/,NA
2019-11-07,1,210,1,company.com/updates/newsletter-thank-you/,NA
2019-11-13,1,251,1,company.com/events/,NA
2019-09-02,1,1288,2,company.com/courses/,NA
2019-09-12,1,188,3,company.com/courses/browse-all-course-dates/,NA
2019-11-16,1,1047,2,company.com/,NA
2019-11-26,1,1129,3,company.com/about-us/,NA
2019-10-08,1,710,1,company.com/,NA
2020-01-28,1,1632,2,company.com/the-codeclan-experience/,NA
2019-09-13,1,285,1,company.com/glasgow/,NA
2020-01-12,1,771,0,company.com/events/info-taster-session-events/,NA
2020-01-30,1,904,0,company.com/events/info-taster-session-events/,NA
2019-10-29,1,1451,1,company.com/data-analysis-announcement/,NA
2019-11-21,1,1572,1,company.com/events/other-events/,NA
2019-12-28,1,1265,1,company.com/courses/professional-software-development/student-case-studies/,NA
2020-01-13,1,1068,0,company.com/events/info-taster-session-events/,NA
2019-09-06,1,327,0,company.com/events/glasgow/,10
2019-09-13,1,1335,1,company.com/data-analysis-announcement/,10
2020-02-03,1,1179,1,company.com/courses/professional-software-development/,10
2020-01-28,1,1232,0,company.com/events/info-taster-session-events/,10
2020-02-05,1,926,3,company.com/courses/,NA
2019-10-01,1,102,2,company.com/,NA
2020-01-26,1,804,1,company.com/,NA
2019-09-02,1,1534,3,company.com/,NA
2020-01-13,1,776,0,company.com/events/info-taster-session-events/,NA
2019-12-02,1,229,0,company.com/events/glasgow/,NA
2019-10-03,1,1406,0,company.com/events/info-taster-session-events/,NA
2019-11-13,1,251,1,company.com/events/,NA
2019-11-28,1,718,0,company.com/events/info-taster-session-events/,10
2019-10-08,1,710,0,company.com/events/info-taster-session-events/,10
2020-02-03,1,639,0,company.com/events/info-taster-session-events/,10
2019-09-30,1,984,1,company.com/courses/edinburgh/,10
2020-01-12,1,1115,0,company.com/events/info-taster-session-events/,NA
2020-01-17,1,1387,1,company.com/data-analysis-announcement/,NA
2020-02-25,1,867,1,company.com/,NA
2019-11-27,1,1430,3,company.com/data-analysis-announcement/,NA
2019-09-09,1,958,2,company.com/courses/,NA
2019-11-30,1,1424,0,company.com/events/info-taster-session-events/,NA
2020-02-21,1,978,0,company.com/events/info-taster-session-events/,NA
2019-11-14,1,377,2,company.com/courses/full-stack-web-development/apply-inverness/,NA
2019-09-03,1,1402,1,company.com/data-analysis-announcement/,10
2020-01-31,1,1415,0,company.com/events/info-taster-session-events/,10
2019-10-08,1,442,0,company.com/events/info-taster-session-events/,10
2020-01-06,1,1166,2,company.com/courses/edinburgh/,10
2019-09-11,1,1158,1,company.com/courses/professional-software-development/,10
2019-11-17,1,1540,2,company.com/funding/,10
2020-01-17,1,76,1,company.com/courses/professional-software-development/application-and-dates/,10
2019-11-18,1,969,0,company.com/events/info-taster-session-events/,10
2019-09-13,1,1476,0,company.com/events/info-taster-session-events/,NA
2020-01-29,1,930,2,company.com/digital-careers/ux-consultant/,NA
2019-11-30,1,1323,1,company.com/data-analysis-announcement/,NA
2019-10-12,1,158,2,company.com/,NA
2020-02-20,1,976,2,company.com/,NA
2019-09-02,1,235,0,company.com/events/glasgow/,NA
2019-11-17,1,1540,3,company.com/inverness/,NA
2020-01-28,1,812,0,company.com/events/info-taster-session-events/,NA
2019-09-02,1,1288,2,company.com/courses/statistical-modelling/,NA
2019-11-20,1,1002,2,company.com/events/inverness-events/,NA
2019-09-15,1,1262,1,company.com/courses/professional-software-development/curriculum/,NA
2020-01-13,1,1455,2,company.com/events/info-taster-session-events/,NA
2019-10-08,1,186,2,company.com/,NA
2020-02-04,1,917,2,company.com/data-analysis-announcement/,NA
2019-09-02,1,72,1,company.com/courses/professional-software-development/apply/,NA
2020-02-24,1,206,0,company.com/events/edinburgh/,NA
2020-01-29,1,1281,2,company.com/courses/edinburgh/,NA
2019-11-14,1,714,0,company.com/events/info-taster-session-events/,NA
2019-09-20,1,287,1,company.com/glasgow/,NA
2019-09-11,1,1158,1,company.com/courses/professional-software-development/,NA
2019-10-16,1,202,2,company.com/events/edinburgh/,NA
2019-09-29,1,295,1,company.com/glasgow/,NA
2019-12-10,1,1634,3,company.com/edinburgh/,NA
2019-11-09,1,1647,3,company.com/courses/,NA
2019-11-01,1,168,2,company.com/,NA
2020-01-30,1,1077,1,company.com/courses/professional-software-development/,NA
2019-09-08,1,114,0,company.com/events/edinburgh/,NA
2019-09-02,1,997,1,company.com/courses/full-stack-web-development/,NA
2020-02-03,1,834,0,company.com/events/info-taster-session-events/,NA
2020-01-15,1,783,1,company.com/,NA
2019-10-05,1,1014,1,company.com/courses/professional-software-development/,NA
2019-11-19,1,253,2,company.com/,NA
2020-01-13,1,1449,2,company.com/data-analysis-announcement/,NA
2019-11-12,1,1489,1,company.com/events/,NA
2020-01-07,1,750,1,company.com/,10
2019-12-25,1,1056,1,company.com/courses/professional-software-development/,10
2019-10-08,1,186,2,company.com/,10
2020-02-26,1,1083,2,company.com/,10
2019-09-29,1,295,1,company.com/glasgow/,NA
2019-09-06,1,1618,1,company.com/for-employers/client-xperience/,NA
2020-01-20,1,881,1,company.com/,NA
2020-01-30,1,1200,2,company.com/courses/full-stack-web-development/,NA
2019-11-17,1,1540,0,company.com/events/info-taster-session-events/,NA
2020-01-29,1,1248,3,company.com/courses/edaid-apply/,NA
2019-12-03,1,510,0,company.com/events/info-taster-session-events/,NA
2020-02-21,1,860,1,company.com/,NA
2019-09-20,1,1338,2,company.com/,NA
2019-11-30,1,1326,1,company.com/data-analysis-announcement/,NA
2019-11-12,1,263,0,company.com/events/glasgow/,NA
2019-11-26,1,914,0,company.com/events/info-taster-session-events/,NA
2019-12-27,1,1625,1,company.com/the-codeclan-experience/the-alumni/,NA
2019-11-27,1,1050,0,company.com/events/info-taster-session-events/,NA
2020-01-13,1,1068,0,company.com/events/info-taster-session-events/,NA
2019-09-29,1,184,2,company.com/,NA
2020-01-05,1,1132,1,company.com/courses/professional-software-development/,NA
2019-11-18,1,1238,3,company.com/courses/professional-software-development/apply/,NA
2020-01-12,1,1198,0,company.com/events/info-taster-session-events/,NA
2019-09-25,1,1310,0,company.com/events/info-taster-session-events/,NA
2019-10-05,1,704,0,company.com/events/info-taster-session-events/,NA
2020-02-21,1,1252,1,company.com/courses/professional-software-development/curriculum/,NA
2020-02-07,1,1591,1,company.com/events/other-events/,NA
2020-01-20,1,962,2,company.com/courses/,NA
2020-02-01,1,1368,3,company.com/,NA
2019-09-25,1,1146,0,company.com/events/info-taster-session-events/,NA
2020-01-08,1,575,0,company.com/events/info-taster-session-events/,NA
2019-11-17,1,1518,0,company.com/events/info-taster-session-events/,NA
2019-10-14,1,1229,1,company.com/courses/professional-software-development/,NA
2020-01-14,1,1621,0,company.com/events/info-taster-session-events/,NA
2019-09-28,1,1208,3,company.com/courses/professional-software-development/cost-and-funding/,NA
2020-01-01,1,1556,3,company.com/,NA
2019-10-16,1,1615,3,company.com/for-employers/,NA
2020-02-03,1,1150,1,company.com/courses/professional-software-development/,NA
2019-10-14,1,45,1,company.com/events/info-taster-session-events/,NA
2020-01-20,1,1223,0,company.com/events/info-taster-session-events/,NA
2019-09-09,1,1254,1,company.com/courses/professional-software-development/cost-and-funding/,NA
2020-01-31,1,1415,2,company.com/data-analysis-announcement/,NA
2020-02-10,1,662,0,company.com/events/info-taster-session-events/,NA
2020-02-24,1,1144,0,company.com/events/info-taster-session-events/,NA
2019-10-01,1,102,2,company.com/,NA
2019-09-30,1,347,1,company.com/glasgow/,NA
2019-09-24,1,1104,0,company.com/events/info-taster-session-events/,NA
2019-10-05,1,707,0,company.com/events/info-taster-session-events/,NA
2020-02-23,1,864,0,company.com/events/info-taster-session-events/,NA
2019-09-19,1,1390,3,company.com/courses/browse-all-course-dates/,NA
2019-10-21,1,42,1,company.com/events/edinburgh/,NA
2019-11-05,1,1597,3,company.com/events/info-taster-session-events/,NA
2019-11-06,1,178,0,company.com/events/edinburgh/,NA
2019-12-28,1,1265,0,company.com/events/info-taster-session-events/,NA
2019-12-10,1,726,1,company.com/,NA
2019-09-16,1,369,0,company.com/events/glasgow/,NA
2019-09-02,1,1534,3,company.com/,NA
2020-02-06,1,1502,0,company.com/events/info-taster-session-events/,NA
2019-09-12,1,417,0,company.com/events/info-taster-session-events/,NA
2020-01-13,1,895,0,company.com/events/info-taster-session-events/,NA
2019-09-27,1,1134,0,company.com/events/info-taster-session-events/,NA
2019-11-05,1,170,1,company.com/events/,NA
2019-09-27,1,146,1,company.com/events/,NA
2019-11-19,1,988,1,company.com/courses/full-stack-web-development/,NA
2019-11-08,1,463,0,company.com/events/info-taster-session-events/,NA
2020-01-06,1,1166,2,company.com/courses/edinburgh/,10
2019-09-28,1,1208,3,company.com/courses/professional-software-development/,10
2019-10-31,1,281,0,company.com/events/glasgow/,10
2019-11-05,1,170,0,company.com/events/edinburgh/,10
2019-12-02,1,257,2,company.com/,10
2019-10-09,1,1044,0,company.com/events/info-taster-session-events/,10
2019-12-03,1,1019,1,company.com/courses/professional-software-development/,10
2019-09-17,1,1204,2,company.com/courses/professional-software-development/curriculum/,10
2019-10-10,1,156,1,company.com/events/,NA
2019-10-11,1,74,0,company.com/events/edinburgh/,NA
2019-09-07,1,1250,0,company.com/events/info-taster-session-events/,NA
2019-10-02,1,699,0,company.com/events/info-taster-session-events/,NA
2019-11-09,1,355,3,company.com/courses/agile-for-effective-teams/,NA
2019-12-02,1,720,1,company.com/,NA
2019-09-03,1,1611,1,company.com/events/,NA
2019-10-30,1,208,3,company.com/courses/professional-software-development/,10
2019-09-27,1,1134,2,company.com/courses/,10
2019-11-19,1,253,1,company.com/events/,10
2020-02-20,1,666,0,company.com/events/info-taster-session-events/,10
2019-12-20,1,893,3,company.com/courses/python-for-developers/,10
2019-11-01,1,168,0,company.com/events/edinburgh/,10
2019-11-06,1,1297,1,company.com/courses/understanding-programming/,NA
2020-02-26,1,1258,3,company.com/courses/professional-software-development/apply/,NA
2020-01-06,1,1166,0,company.com/events/info-taster-session-events/,NA
2020-02-04,1,1581,0,company.com/events/info-taster-session-events/,NA
2019-09-27,1,1134,2,company.com/courses/,NA
2020-01-15,1,783,0,company.com/events/info-taster-session-events/,NA
2020-02-24,1,980,3,company.com/,NA
2019-11-12,1,263,2,company.com/,NA
2019-12-08,1,319,0,company.com/events/glasgow/,10
2019-12-10,1,1603,1,company.com/blog/codeclan-data-analysis-course-diary-001/,10
2019-09-05,1,940,0,company.com/events/info-taster-session-events/,10
2019-09-19,1,1390,3,company.com/courses/browse-all-course-dates/,10
2019-11-17,1,1154,1,company.com/courses/professional-software-development/,NA
2019-11-06,1,178,1,company.com/events/,NA
2020-02-21,1,978,3,company.com/courses/understanding-software-development/,NA
2019-10-09,1,204,3,company.com/glasgow/,NA
2019-10-20,1,162,1,company.com/events/,NA
2019-11-26,1,1492,1,company.com/events/,NA
2019-12-03,1,514,0,company.com/events/info-taster-session-events/,NA
2019-10-22,1,1343,0,company.com/events/info-taster-session-events/,NA
2019-11-19,1,988,1,company.com/courses/full-stack-web-development/,NA
2019-11-21,1,223,0,company.com/events/glasgow/,NA
2019-12-17,1,523,0,company.com/events/info-taster-session-events/,NA
2019-10-21,1,1487,0,company.com/events/info-taster-session-events/,NA
2019-11-01,1,217,1,company.com/courses/glasgow/,NA
2019-11-07,1,210,0,company.com/events/edinburgh/,NA
2020-02-12,1,1366,1,company.com/data-analysis-announcement/,NA
2019-10-04,1,154,1,company.com/events/,NA
2020-02-20,1,858,0,company.com/events/info-taster-session-events/,NA
2019-09-24,1,361,0,company.com/events/glasgow/,NA
2020-01-26,1,804,0,company.com/events/info-taster-session-events/,NA
2020-02-04,1,1160,2,company.com/courses/edinburgh/,NA
2020-02-21,1,110,2,company.com/courses/professional-software-development/apply/,NA
2020-01-06,1,51,1,company.com/events/info-taster-session-events/,NA
2019-09-18,1,104,0,company.com/events/edinburgh/,NA
2019-09-29,1,299,1,company.com/glasgow/,NA
2019-12-09,1,1099,1,company.com/courses/professional-software-development/,NA
2019-09-07,1,1386,0,company.com/events/info-taster-session-events/,NA
2019-12-17,1,729,0,company.com/events/info-taster-session-events/,NA
2019-09-21,1,1599,1,company.com/events/info-taster-session-events/,NA
2019-10-20,1,162,0,company.com/events/edinburgh/,NA
2020-01-10,1,1439,0,company.com/events/info-taster-session-events/,NA
2020-02-25,1,1256,2,company.com/courses/professional-software-development/,NA
2020-01-21,1,794,1,company.com/,NA
2020-02-03,1,877,2,company.com/,NA
2019-11-21,1,920,3,company.com/,NA
2020-01-14,1,1410,2,company.com/,NA
2019-10-06,1,434,0,company.com/events/info-taster-session-events/,NA
2019-11-01,1,1195,0,company.com/events/info-taster-session-events/,NA
2019-09-13,1,329,2,company.com/,NA
2020-01-31,1,1415,1,company.com/data-analysis-announcement/,NA
2019-10-02,1,243,1,company.com/events/,NA
2020-01-14,1,597,0,company.com/events/info-taster-session-events/,NA
2020-02-25,1,214,0,company.com/events/edinburgh/,NA
2019-11-22,1,483,0,company.com/events/info-taster-session-events/,NA
2020-01-31,1,1189,2,company.com/courses/professional-software-development/,NA
2019-09-09,1,1482,2,company.com/,NA
2019-09-02,1,1288,3,company.com/courses/statistical-modelling/,NA
2020-01-11,1,588,0,company.com/events/info-taster-session-events/,NA
2020-01-04,1,562,0,company.com/events/info-taster-session-events/,NA
2020-01-26,1,802,0,company.com/events/info-taster-session-events/,NA
2019-09-08,1,1566,1,company.com/events/info-taster-session-events/,NA
2020-02-07,1,845,1,company.com/,NA
2019-09-04,1,937,3,company.com/about-us/our-team/,NA
2020-02-05,1,1590,0,company.com/events/info-taster-session-events/,NA
2019-09-24,1,58,2,company.com/,NA
2019-09-25,1,1146,0,company.com/events/info-taster-session-events/,NA
2019-11-20,1,1108,0,company.com/events/info-taster-session-events/,NA
2020-01-30,1,904,2,company.com/courses/understanding-programming/,NA
2019-11-19,1,988,0,company.com/events/info-taster-session-events/,NA
2019-10-02,1,351,1,company.com/glasgow/,NA
2019-09-16,1,1272,3,company.com/campuses/,NA
2019-09-06,1,327,2,company.com/,NA
2019-12-12,1,1560,1,company.com/events/info-taster-session-events/,NA
2019-09-27,1,1134,0,company.com/events/info-taster-session-events/,NA
2019-09-12,1,275,1,company.com/events/inverness-events/,NA
2019-09-24,1,1042,1,company.com/courses/professional-software-development/,NA
2020-01-30,1,627,0,company.com/events/info-taster-session-events/,NA
2020-01-13,1,1070,2,company.com/,NA
2020-02-06,1,880,1,company.com/,NA
2020-01-10,1,1004,1,company.com/courses/full-stack-web-development/,NA
2020-02-24,1,670,0,company.com/events/info-taster-session-events/,NA
2019-12-03,1,1524,1,company.com/events/,NA
2019-12-23,1,1417,2,company.com/data-analysis-announcement/apply-for-data-analysis/,NA
2020-01-23,1,1118,0,company.com/events/info-taster-session-events/,NA
2019-11-08,1,233,0,company.com/events/glasgow/,NA
2019-10-29,1,192,3,company.com/courses/full-stack-web-development/,NA
2019-09-17,1,691,0,company.com/events/info-taster-session-events/,NA
2019-09-17,1,1268,1,company.com/courses/professional-software-development/cost-and-funding/,NA
2019-10-08,1,186,3,company.com/data-analysis-announcement/apply-for-data-analysis/,NA
2019-12-30,1,1245,3,company.com/courses/edaid-apply/,NA
2019-12-12,1,1560,2,company.com/,NA
2020-01-31,1,907,0,company.com/events/info-taster-session-events/,NA
2019-09-09,1,1264,0,company.com/events/info-taster-session-events/,10
2020-01-12,1,1211,0,company.com/events/info-taster-session-events/,10
2019-12-23,1,1551,0,company.com/events/info-taster-session-events/,10
2020-01-28,1,1632,3,company.com/edinburgh/,NA
2019-11-01,1,371,2,company.com/enquire/,NA
2020-01-14,1,1410,1,company.com/data-analysis-announcement/,NA
2019-10-24,1,200,1,company.com/events/,10
2020-01-25,1,912,0,company.com/events/info-taster-session-events/,10
2019-12-03,1,1524,1,company.com/events/,10
2019-11-06,1,178,1,company.com/events/,10
2020-01-20,1,134,1,company.com/events/,10
2019-09-07,1,1566,0,company.com/events/info-taster-session-events/,10
2019-09-17,1,241,0,company.com/events/glasgow/,NA
2019-11-06,1,1541,3,company.com/events/info-sessions/,NA
2019-09-06,1,92,0,company.com/events/edinburgh/,NA
2019-10-08,1,711,1,company.com/,NA
2020-02-20,1,1474,1,company.com/edinburgh/,10
2019-11-15,1,1188,0,company.com/events/info-taster-session-events/,10
2020-01-29,1,930,2,company.com/about-us/our-team/,10
2019-10-09,1,204,3,company.com/courses/professional-software-development/,10
2019-09-08,1,1553,1,company.com/events/,NA
2019-12-10,1,1109,2,company.com/courses/,NA
2019-09-23,1,1340,2,company.com/,NA
2019-10-04,1,1460,1,company.com/digital-careers/,NA
2019-11-12,1,263,0,company.com/events/glasgow/,NA
2019-10-07,1,84,3,company.com/courses/professional-software-development/career-support/,NA
2020-02-01,1,1500,0,company.com/events/info-taster-session-events/,NA
2019-09-10,1,120,1,company.com/events/,NA
2019-09-02,1,323,0,company.com/events/glasgow/,NA
2019-11-22,1,1441,3,company.com/data-analysis-announcement/cost-and-funding/,NA
2019-11-26,1,914,1,company.com/,NA
2020-01-31,1,638,0,company.com/events/info-taster-session-events/,NA
2019-09-04,1,1096,1,company.com/courses/professional-software-development/,NA
2019-09-24,1,361,2,company.com/,NA
2020-02-05,1,839,0,company.com/events/info-taster-session-events/,NA
2019-09-30,1,347,0,company.com/events/glasgow/,NA
2019-10-09,1,1044,2,company.com/,NA
2019-09-21,1,198,1,company.com/events/,NA
2019-12-10,1,1603,0,company.com/events/info-taster-session-events/,NA
2019-09-17,1,422,0,company.com/events/info-taster-session-events/,NA
2019-12-02,1,720,1,company.com/,NA
2020-02-24,1,206,0,company.com/events/edinburgh/,NA
2019-10-09,1,1044,2,company.com/,NA
2020-02-03,1,1217,1,company.com/courses/professional-software-development/,NA
2020-02-25,1,80,0,company.com/events/edinburgh/,NA
2020-01-25,1,796,1,company.com/,NA
2019-10-05,1,704,0,company.com/events/info-taster-session-events/,NA
2019-10-07,1,84,2,company.com/courses/professional-software-development/curriculum/,NA
2019-09-17,1,122,1,company.com/events/,NA
2019-11-07,1,210,0,company.com/events/edinburgh/,NA
2020-01-23,1,901,0,company.com/events/info-taster-session-events/,NA
2019-09-18,1,393,0,company.com/events/glasgow/,10
2019-09-21,1,144,0,company.com/events/edinburgh/,10
2019-12-09,1,1099,0,company.com/events/info-taster-session-events/,10
2020-01-07,1,750,1,company.com/,10
2020-01-14,1,1621,2,company.com/for-employers/employer-case-studies/,10
2019-12-30,1,1241,0,company.com/events/info-taster-session-events/,10
2019-12-10,1,726,0,company.com/events/info-taster-session-events/,10
2019-12-14,1,1394,1,company.com/data-analysis-announcement/,10
2019-10-27,1,1205,0,company.com/events/info-taster-session-events/,NA
2019-11-03,1,1463,3,company.com/digital-careers/test-engineer/,NA
2019-09-02,1,265,1,company.com/events/,NA
2020-01-06,1,1166,1,company.com/courses/professional-software-development/,NA
2020-01-30,1,43,0,company.com/,NA
2019-09-01,1,973,0,company.com/events/info-taster-session-events/,NA
2020-01-04,1,556,0,company.com/events/info-taster-session-events/,NA
2019-10-12,1,160,0,company.com/events/edinburgh/,NA
2020-01-06,1,1166,2,company.com/courses/edinburgh/,NA
2019-11-01,1,1195,0,company.com/events/info-taster-session-events/,NA
2020-01-07,1,744,0,company.com/events/info-taster-session-events/,NA
2020-02-03,1,1179,2,company.com/courses/full-stack-web-development/,NA
2020-01-30,1,1077,0,company.com/events/info-taster-session-events/,NA
2019-09-30,1,984,3,company.com/courses/data-analysis/apply/,NA
2019-09-02,1,321,1,company.com/glasgow/,NA
2020-01-23,1,613,0,company.com/events/info-taster-session-events/,NA
2019-12-02,1,720,1,company.com/,NA
2020-01-17,1,1076,2,company.com/,NA
2019-11-07,1,375,1,company.com/glasgow/,NA
2019-09-03,1,1611,0,company.com/events/info-taster-session-events/,NA
2019-11-30,1,502,0,company.com/events/info-taster-session-events/,NA
2019-09-18,1,964,0,company.com/events/info-taster-session-events/,NA
2019-11-27,1,488,0,company.com/events/info-taster-session-events/,NA
2020-01-20,1,1223,0,company.com/events/info-taster-session-events/,NA
2019-10-31,1,225,3,company.com/events/,NA
2020-01-28,1,810,1,company.com/,NA
2020-01-12,1,1624,2,company.com/about-us/,NA
2019-09-09,1,1126,2,company.com/courses/,NA
2019-09-23,1,1340,2,company.com/,NA
2019-09-25,1,695,0,company.com/events/info-taster-session-events/,NA
2019-09-02,1,138,2,company.com/,NA
2020-02-04,1,647,0,company.com/events/info-taster-session-events/,NA
2019-09-02,1,1534,3,company.com/,NA
2019-09-15,1,1262,0,company.com/events/info-taster-session-events/,NA
2019-12-13,1,1174,0,company.com/events/info-taster-session-events/,NA
2020-01-05,1,1132,0,company.com/events/info-taster-session-events/,NA
2019-10-17,1,1193,3,company.com/courses/,10
2020-02-26,1,900,2,company.com/courses/professional-software-development/,10
2020-01-12,1,764,0,company.com/events/info-taster-session-events/,10
2020-01-08,1,1530,0,company.com/events/info-taster-session-events/,10
2019-10-07,1,86,1,company.com/,NA
2019-09-27,1,1135,1,company.com/courses/professional-software-development/,NA
2020-02-18,1,922,3,company.com/data-analysis-announcement/apply-for-data-analysis/,NA
2020-01-10,1,1064,2,company.com/blog/student-codeclan-expect-prepare/,NA
2019-11-28,1,1051,1,company.com/courses/professional-software-development/,10
2019-11-26,1,381,2,company.com/courses/edaid-apply/,10
2019-09-03,1,1400,3,company.com/data-analysis-announcement/cost-and-funding/,10
2020-01-06,1,1630,0,company.com/events/info-taster-session-events/,10
2020-01-02,1,735,0,company.com/events/info-taster-session-events/,NA
2019-09-03,1,1395,3,company.com/courses/understanding-programming/,NA
2020-01-31,1,821,0,company.com/events/info-taster-session-events/,NA
2020-02-05,1,1226,3,company.com/courses/professional-software-development/cost-and-funding/,NA
2019-12-05,1,259,2,company.com/,NA
2019-09-06,1,1618,1,company.com/for-employers/client-xperience/,NA
2019-12-29,1,1241,2,company.com/edinburgh/,NA
2020-01-13,1,594,0,company.com/events/info-taster-session-events/,NA
2019-12-30,1,548,0,company.com/events/info-taster-session-events/,NA
2020-02-10,1,847,1,company.com/,NA
2019-09-29,1,184,2,company.com/,NA
2020-01-23,1,1118,0,company.com/events/info-taster-session-events/,NA
2019-10-10,1,367,1,company.com/glasgow/,NA
2019-09-18,1,393,0,company.com/events/glasgow/,NA
2019-09-01,1,973,2,company.com/courses/,NA
2019-10-27,1,1205,2,company.com/courses/professional-software-development/curriculum/,NA
2019-11-13,1,949,2,company.com/blog/new-career-in-tech-autumn/,NA
2019-09-09,1,48,3,company.com/courses/professional-software-development/career-support/,NA
2020-01-31,1,1190,2,company.com/courses/professional-software-development/,NA
2020-01-17,1,897,0,company.com/events/info-taster-session-events/,NA
2019-11-07,1,1369,1,company.com/data-analysis-announcement/,NA
2019-12-14,1,1656,0,company.com/events/info-taster-session-events/,NA
2019-09-02,1,1288,0,company.com/events/info-taster-session-events/,NA
2020-02-04,1,917,2,company.com/data-analysis-announcement/,NA
2019-10-14,1,1229,2,company.com/data-analysis-announcement/,NA
2020-01-14,1,1578,0,company.com/events/info-taster-session-events/,NA
2019-09-13,1,1335,2,company.com/courses/agile-for-effective-teams/,NA
2019-10-05,1,1016,1,company.com/courses/professional-software-development/,NA
2019-09-03,1,408,0,company.com/events/info-taster-session-events/,NA
2019-10-03,1,1010,1,company.com/courses/professional-software-development/,NA
2020-01-14,1,1410,0,company.com/events/info-taster-session-events/,NA
2019-10-14,1,1531,3,company.com/,NA
2019-09-03,1,1411,1,company.com/data-analysis-announcement/,NA
2019-11-05,1,108,1,company.com/edinburgh/,NA
2019-10-05,1,1016,1,company.com/courses/professional-software-development/,NA
2019-11-26,1,1492,1,company.com/events/,NA
2019-09-24,1,50,2,company.com/,NA
2020-01-31,1,907,2,company.com/courses/professional-software-development/cost-and-funding/,NA
2019-10-21,1,42,1,company.com/events/info-taster-session-events/,NA
2020-01-14,1,780,0,company.com/events/info-taster-session-events/,NA
2020-01-07,1,570,0,company.com/events/info-taster-session-events/,NA
2019-11-26,1,1519,1,company.com/events/,NA
2019-09-02,1,997,0,company.com/events/info-taster-session-events/,NA
2020-01-28,1,1232,3,company.com/courses/professional-software-development/thank-you-syllabus-download/,NA
2019-09-02,1,323,1,company.com/glasgow/,NA
2020-01-31,1,907,2,company.com/courses/professional-software-development/cost-and-funding/,NA
2019-09-09,1,48,3,company.com/courses/professional-software-development/career-support/,NA
2019-10-03,1,702,1,company.com/,NA
2020-02-28,1,82,3,company.com/courses/full-stack-web-development/,NA
2020-01-17,1,897,2,company.com/courses/professional-software-development/,NA
2019-09-04,1,1096,1,company.com/courses/professional-software-development/,NA
2019-10-22,1,164,0,company.com/events/edinburgh/,NA
2019-09-27,1,1135,0,company.com/events/info-taster-session-events/,NA
2019-10-21,1,90,1,company.com/courses/ux-design-fundamentals/,NA
2019-11-26,1,1492,0,company.com/events/info-taster-session-events/,NA
2019-11-03,1,100,1,company.com/edinburgh/,NA
