date,hour,minute,goal_completion_count,user_id,step,page
2019-10-03,08,33,1,1186,0,company.com/courses/professional-software-development/
2019-10-03,08,56,1,1186,1,company.com/courses/professional-software-development/
2019-10-03,08,40,1,1186,0,company.com/courses/professional-software-development/curriculum/
2019-11-14,21,22,1,1188,0,company.com/events/info-taster-session-events/
2019-11-14,21,06,1,1188,1,company.com/courses/professional-software-development/
2019-11-14,21,52,1,1188,0,company.com/courses/professional-software-development/
2019-11-14,21,30,1,1188,0,company.com/courses/professional-software-development/thank-you-syllabus-download/
2020-01-31,20,45,1,1189,0,company.com/events/info-taster-session-events/
2020-01-31,20,51,1,1189,3,company.com/courses/professional-software-development/
2020-01-31,20,08,1,1189,1,company.com/courses/professional-software-development/
2020-01-31,20,53,1,1189,0,company.com/data-analysis-announcement/
2020-01-31,20,01,1,1190,1,company.com/events/info-taster-session-events/
2020-01-31,20,56,1,1190,3,company.com/courses/professional-software-development/
2020-01-31,20,19,1,1190,2,company.com/courses/professional-software-development/
2020-01-31,20,57,1,1190,1,company.com/data-analysis-announcement/
2019-10-11,15,20,1,1191,0,company.com/events/info-taster-session-events/
2019-10-11,15,29,1,1191,2,company.com/courses/professional-software-development/
2019-10-11,15,40,1,1191,0,company.com/courses/professional-software-development/apply/
2019-10-11,15,22,1,1191,1,company.com/courses/professional-software-development/
2019-10-17,08,17,1,1193,0,company.com/events/info-taster-session-events/
2019-10-17,08,28,1,1193,0,company.com/courses/professional-software-development/
2019-10-17,08,14,1,1193,1,company.com/courses/professional-software-development/apply/
2019-10-17,08,31,1,1193,3,company.com/courses/professional-software-development/
2019-11-01,15,39,1,1195,1,company.com/events/info-taster-session-events/
2019-11-01,15,01,1,1195,3,company.com/courses/professional-software-development/
2019-11-01,15,02,1,1195,2,company.com/courses/professional-software-development/apply/
2019-11-01,15,31,1,1195,1,company.com/courses/professional-software-development/
2020-01-12,09,19,1,1198,0,company.com/events/info-taster-session-events/
2020-01-12,09,23,1,1198,3,company.com/courses/professional-software-development/
2020-01-12,09,29,1,1198,0,company.com/courses/professional-software-development/apply/
2020-01-12,09,19,1,1198,0,company.com/courses/professional-software-development/
2020-01-30,11,31,1,1200,1,company.com/events/info-taster-session-events/
2020-01-30,11,38,1,1200,1,company.com/courses/professional-software-development/
2020-01-30,11,19,1,1200,0,company.com/courses/professional-software-development/apply/
2020-01-30,11,02,1,1200,2,company.com/courses/professional-software-development/
2020-01-18,20,09,1,1202,2,company.com/events/info-taster-session-events/
2020-01-18,20,57,1,1202,1,company.com/courses/professional-software-development/
2020-01-18,20,58,1,1202,0,company.com/courses/professional-software-development/apply/
2020-01-18,20,13,1,1202,2,company.com/courses/professional-software-development/cost-and-funding/
2019-09-17,18,30,1,1204,0,company.com/events/info-taster-session-events/
2019-09-17,18,45,1,1204,1,company.com/courses/professional-software-development/
2019-09-17,18,21,1,1204,0,company.com/courses/professional-software-development/cost-and-funding/
2019-09-17,18,51,1,1204,0,company.com/
2019-10-27,08,59,1,1205,0,company.com/events/info-taster-session-events/
2019-10-27,08,09,1,1205,0,company.com/courses/professional-software-development/
2019-10-27,08,17,1,1205,1,company.com/courses/professional-software-development/cost-and-funding/
2019-10-27,08,31,1,1205,1,company.com/courses/
2019-09-28,22,32,1,1208,1,company.com/events/info-taster-session-events/
2019-09-28,22,03,1,1208,1,company.com/courses/professional-software-development/
2019-09-28,22,57,1,1208,2,company.com/courses/professional-software-development/cost-and-funding/
2019-09-28,22,08,1,1208,1,company.com/courses/professional-software-development/
2019-09-29,14,44,1,1210,0,company.com/events/info-taster-session-events/
2019-09-29,14,57,1,1210,0,company.com/courses/professional-software-development/
2019-09-29,14,08,1,1210,0,company.com/courses/professional-software-development/cost-and-funding/
2019-09-29,14,30,1,1210,0,company.com/courses/professional-software-development/
2020-01-12,10,57,1,1211,1,company.com/events/info-taster-session-events/
2020-01-12,10,57,1,1211,1,company.com/courses/professional-software-development/
2020-01-12,10,45,1,1211,3,company.com/courses/professional-software-development/cost-and-funding/
2020-01-12,10,15,1,1211,0,company.com/courses/professional-software-development/
2020-01-14,00,23,1,1213,3,company.com/events/info-taster-session-events/
2020-01-14,00,14,1,1213,3,company.com/courses/professional-software-development/
2020-01-14,00,18,1,1213,3,company.com/courses/professional-software-development/cost-and-funding/
2020-01-14,00,17,1,1213,3,company.com/courses/professional-software-development/
2020-02-03,11,17,1,1216,3,company.com/events/info-taster-session-events/
2020-02-03,11,39,1,1216,1,company.com/courses/professional-software-development/
2020-02-03,11,28,1,1216,1,company.com/courses/professional-software-development/cost-and-funding/
2020-02-03,11,56,1,1216,1,company.com/courses/professional-software-development/
2020-02-03,13,11,1,1217,0,company.com/events/info-taster-session-events/
2020-02-03,13,02,1,1217,2,company.com/courses/professional-software-development/
2020-02-03,13,54,1,1217,3,company.com/courses/professional-software-development/cost-and-funding/
2020-02-03,13,28,1,1217,0,company.com/courses/professional-software-development/
2019-09-04,08,13,1,1220,3,company.com/events/info-taster-session-events/
2019-09-04,08,11,1,1220,1,company.com/courses/professional-software-development/
2019-09-04,08,46,1,1220,0,company.com/courses/professional-software-development/curriculum/
2019-09-04,08,44,1,1220,2,company.com/courses/professional-software-development/
2019-11-27,15,16,1,1221,3,company.com/events/info-taster-session-events/
2019-11-27,15,36,1,1221,2,company.com/courses/professional-software-development/
2019-11-27,15,11,1,1221,1,company.com/courses/professional-software-development/curriculum/
2019-11-27,15,00,1,1221,0,company.com/courses/professional-software-development/
2020-01-20,00,40,1,1223,0,company.com/events/info-taster-session-events/
2020-01-20,00,17,1,1223,1,company.com/courses/professional-software-development/
2020-01-20,00,29,1,1223,0,company.com/courses/professional-software-development/curriculum/
2020-01-20,00,28,1,1223,0,company.com/courses/professional-software-development/
2020-02-05,09,38,1,1226,3,company.com/events/info-taster-session-events/
2020-02-05,09,30,1,1226,0,company.com/courses/professional-software-development/
2020-02-05,09,51,1,1226,1,company.com/courses/professional-software-development/curriculum/
2020-02-05,09,02,1,1226,0,company.com/courses/professional-software-development/
2019-12-10,11,22,1,1227,1,company.com/events/info-taster-session-events/
2019-12-10,11,36,1,1227,3,company.com/courses/professional-software-development/
2019-12-10,11,43,1,1227,1,company.com/courses/professional-software-development/thank-you-syllabus-download/
2019-12-10,11,33,1,1227,0,company.com/courses/professional-software-development/thank-you-syllabus-download/
2019-10-14,21,28,1,1229,0,company.com/events/info-taster-session-events/
2019-10-14,21,01,1,1229,2,company.com/courses/professional-software-development/
2019-10-14,21,06,1,1229,0,company.com/data-analysis-announcement/
2019-10-14,21,58,1,1229,3,company.com/courses/
2020-01-28,13,35,1,1232,1,company.com/events/info-taster-session-events/
2020-01-28,13,44,1,1232,0,company.com/courses/professional-software-development/
2020-01-28,13,13,1,1232,2,company.com/data-analysis-announcement/
2020-01-28,13,12,1,1232,1,company.com/courses/full-stack-web-development/
2020-02-03,11,31,1,1234,0,company.com/events/info-taster-session-events/
2020-02-03,11,13,1,1234,0,company.com/courses/professional-software-development/
2020-02-03,11,09,1,1234,1,company.com/edinburgh/
2020-02-03,11,00,1,1234,0,company.com/courses/edaid-apply/
2020-01-20,14,42,1,1236,0,company.com/events/info-taster-session-events/
2020-01-20,14,42,1,1236,0,company.com/courses/professional-software-development/
2020-01-20,14,41,1,1236,0,company.com/Edinburgh/
2019-11-18,08,28,1,1238,2,company.com/events/info-taster-session-events/
2019-11-18,08,11,1,1238,1,company.com/courses/professional-software-development/
2019-11-18,08,13,1,1238,0,company.com/events/info-taster-session-events/
2019-11-18,08,16,1,1238,0,company.com/courses/professional-software-development/
2019-11-25,17,52,1,1240,1,company.com/events/info-taster-session-events/
2019-11-25,17,33,1,1240,0,company.com/courses/professional-software-development/
2019-11-25,17,09,1,1240,2,company.com/events/info-taster-session-events/
2019-11-25,17,15,1,1240,0,company.com/courses/professional-software-development/
2019-12-30,10,44,1,1241,2,company.com/events/info-taster-session-events/
2019-12-30,10,14,1,1241,0,company.com/courses/professional-software-development/
2019-12-30,10,41,1,1241,1,company.com/Glasgow/
2019-09-09,14,58,1,1244,1,company.com/events/info-taster-session-events/
2019-09-09,14,40,1,1244,0,company.com/courses/professional-software-development/
2019-09-09,14,25,1,1244,1,company.com/the-codeclan-experience/a-typical-day/
2019-09-09,14,06,1,1244,0,company.com/courses/professional-software-development/apply/
2019-12-30,20,04,1,1245,0,company.com/events/info-taster-session-events/
2019-12-30,20,40,1,1245,0,company.com/courses/professional-software-development/
2019-12-30,20,19,1,1245,1,company.com/the-codeclan-experience/the-alumni/
2019-12-30,20,22,1,1245,0,company.com/the-codeclan-experience/a-typical-day/
2020-01-29,14,16,1,1248,1,company.com/events/info-taster-session-events/
2020-01-29,14,33,1,1248,0,company.com/courses/professional-software-development/application-and-dates/
2020-01-29,14,03,1,1248,0,company.com/courses/professional-software-development/
2020-01-29,14,44,1,1248,1,company.com/courses/professional-software-development/apply/
2019-09-07,10,10,1,1250,1,company.com/events/info-taster-session-events/
2019-09-07,10,12,1,1250,2,company.com/courses/professional-software-development/apply/
2019-09-07,10,56,1,1250,0,company.com/courses/professional-software-development/
2019-09-07,10,13,1,1250,0,company.com/
2020-02-21,20,50,1,1252,0,company.com/events/info-taster-session-events/
2020-02-21,20,59,1,1252,2,company.com/courses/professional-software-development/apply/
2020-02-21,20,42,1,1252,0,company.com/courses/professional-software-development/
2020-02-21,20,20,1,1252,2,company.com/courses/full-stack-web-development/
2019-09-09,16,11,1,1254,1,company.com/events/info-taster-session-events/
2019-09-09,16,52,1,1254,0,company.com/courses/professional-software-development/apply/course_application_2
2019-09-09,16,00,1,1254,1,company.com/courses/professional-software-development/apply/course_application_1
2019-09-09,16,01,1,1254,0,company.com/courses/professional-software-development/apply/
2020-02-25,13,18,1,1256,0,company.com/events/info-taster-session-events/
2020-02-25,13,15,1,1256,1,company.com/courses/professional-software-development/cost-and-funding/
2020-02-25,13,06,1,1256,3,company.com/about-us/our-team/
2020-02-26,22,17,1,1258,0,company.com/events/info-taster-session-events/
2020-02-26,22,31,1,1258,3,company.com/courses/professional-software-development/cost-and-funding/
2020-02-26,22,27,1,1258,0,company.com/courses/edaid-apply/
2020-02-26,22,30,1,1258,0,company.com/courses/professional-software-development/cost-and-funding/
2019-09-05,09,21,1,1260,1,company.com/events/info-taster-session-events/
2019-09-05,09,50,1,1260,1,company.com/courses/professional-software-development/cost-and-funding/
2019-09-05,09,37,1,1260,2,company.com/courses/professional-software-development/
2019-09-05,09,12,1,1260,1,company.com/courses/
2019-09-15,08,25,1,1262,0,company.com/events/info-taster-session-events/
2019-09-15,08,09,1,1262,0,company.com/courses/professional-software-development/cost-and-funding/
2019-09-15,08,43,1,1262,3,company.com/data-analysis-announcement/cost-and-funding/
2019-09-15,08,31,1,1262,0,company.com/edinburgh/
2019-09-09,09,17,1,1264,0,company.com/events/info-taster-session-events/
2019-09-09,09,50,1,1264,1,company.com/courses/professional-software-development/curriculum/
2019-09-09,09,26,1,1264,0,company.com/courses/professional-software-development/
2019-09-09,09,42,1,1264,0,company.com/
2019-12-28,07,43,1,1265,2,company.com/events/info-taster-session-events/
2019-12-28,07,15,1,1265,0,company.com/courses/professional-software-development/curriculum/
2019-12-28,07,22,1,1265,2,company.com/courses/professional-software-development/
2019-12-28,07,57,1,1265,2,company.com/
2019-09-17,19,54,1,1268,0,company.com/events/info-taster-session-events/
2019-09-17,19,45,1,1268,1,company.com/courses/professional-software-development/student-case-studies/
2019-12-18,22,08,1,1270,3,company.com/events/info-taster-session-events/
2019-12-18,22,30,1,1270,2,company.com/courses/professional-software-development/student-case-studies/
2019-12-18,22,42,1,1270,3,company.com/the-codeclan-experience/the-alumni/
2019-12-18,22,17,1,1270,2,company.com/courses/professional-software-development/student-case-studies/
2019-09-16,17,22,1,1272,2,company.com/events/info-taster-session-events/
2019-09-16,17,23,1,1272,2,company.com/courses/professional-software-development/thank-you-syllabus-download/
2019-09-16,17,48,1,1272,2,company.com/courses/professional-software-development/
2019-09-16,17,41,1,1272,1,company.com/campuses/
2019-09-03,20,52,1,1273,2,company.com/events/info-taster-session-events/
2019-09-03,20,03,1,1273,3,company.com/courses/professional-software-development/thank-you-syllabus-download/
2019-09-03,20,18,1,1273,2,company.com/courses/professional-software-development/
2019-09-03,20,15,1,1273,0,company.com/courses/professional-software-development/cost-and-funding/
2019-09-02,19,11,1,1276,1,company.com/events/info-taster-session-events/
2019-09-02,19,59,1,1276,2,company.com/courses/professional-software-development/thank-you-syllabus-download/
2019-09-02,19,59,1,1276,1,company.com/courses/professional-software-development/
2019-09-02,19,41,1,1276,0,company.com/courses/professional-software-development/curriculum/
2019-09-09,16,39,1,1278,0,company.com/events/info-taster-session-events/
2019-09-09,16,30,1,1278,2,company.com/courses/professional-software-development/thank-you-syllabus-download/
2019-09-09,16,23,1,1278,0,company.com/courses/understanding-programming/
2019-09-09,16,58,1,1278,0,company.com/courses/full-stack-web-development/
2020-02-07,23,13,1,1279,2,company.com/events/info-taster-session-events/
2020-02-07,23,34,1,1279,0,company.com/courses/python-for-developers/
2020-02-07,23,04,1,1279,0,company.com/
2020-02-07,23,32,1,1279,3,company.com/courses/professional-software-development/
2020-01-29,13,44,1,1281,0,company.com/events/info-taster-session-events/
2020-01-29,13,37,1,1281,0,company.com/courses/python-for-developers/
2020-01-29,13,51,1,1281,2,company.com/
2020-01-29,13,31,1,1281,1,company.com/data-analysis-announcement/
2020-01-14,14,13,1,1283,0,company.com/events/info-taster-session-events/
2020-01-14,14,57,1,1283,0,company.com/courses/python-for-developers/
2020-01-14,14,45,1,1283,1,company.com/data-analysis-announcement/
2020-01-14,14,16,1,1283,0,company.com/
2019-09-05,15,59,1,1286,2,company.com/events/info-taster-session-events/
2019-09-05,15,59,1,1286,1,company.com/courses/r-programming/
2019-09-05,15,28,1,1286,0,company.com/courses/
2019-09-02,12,57,1,1288,2,company.com/events/info-taster-session-events/
2019-09-02,12,14,1,1288,2,company.com/courses/r-programming/
2019-09-02,12,42,1,1288,1,company.com/courses/ux-advanced/
2019-09-02,12,36,1,1288,3,company.com/courses/understanding-programming/
2019-09-04,19,32,1,1290,0,company.com/events/info-taster-session-events/
2019-09-04,19,13,1,1290,2,company.com/courses/statistical-modelling/
2019-09-04,19,33,1,1290,1,company.com/courses/intro-to-r/
2019-09-04,19,04,1,1290,0,company.com/courses/statistical-modelling/
2019-10-10,16,31,1,1292,0,company.com/events/info-taster-session-events/
2019-10-10,16,36,1,1292,2,company.com/courses/understanding-programming/
2019-09-16,14,31,1,1294,3,company.com/events/info-taster-session-events/
2019-09-16,14,20,1,1294,1,company.com/courses/understanding-programming/
2019-09-16,14,08,1,1294,1,company.com/courses/
2019-09-16,14,18,1,1294,1,company.com/
2019-09-03,08,59,1,1296,1,company.com/events/info-taster-session-events/
2019-09-03,08,43,1,1296,1,company.com/courses/understanding-programming/
2019-09-03,08,32,1,1296,1,company.com/courses/
2019-09-03,08,50,1,1296,2,company.com/courses/glasgow/
2019-11-06,02,13,1,1297,2,company.com/events/info-taster-session-events/
2019-11-06,02,19,1,1297,1,company.com/courses/understanding-programming/
2019-11-06,02,43,1,1297,2,company.com/courses/full-stack-web-development/cost-and-funding/
2019-11-06,02,40,1,1297,2,company.com/courses/professional-software-development/cost-and-funding/
2020-01-28,10,19,1,1300,0,company.com/events/info-taster-session-events/
2020-01-28,10,52,1,1300,0,company.com/courses/understanding-software-development/
2020-01-28,10,49,1,1300,2,company.com/courses/edinburgh/
2020-01-28,10,27,1,1300,2,company.com/Edinburgh/
2019-10-08,14,13,1,1302,3,company.com/events/info-taster-session-events/
2019-10-08,14,22,1,1302,0,company.com/courses/ux-design-fundamentals/
2019-10-08,14,09,1,1302,0,company.com/
2019-09-24,12,12,1,1304,0,company.com/events/info-taster-session-events/
2019-09-24,12,52,1,1304,1,company.com/courses/ux-design-fundamentals/
2019-09-24,12,21,1,1304,0,company.com/courses/
2019-09-24,12,34,1,1304,1,company.com/
2019-09-12,13,05,1,1305,1,company.com/events/info-taster-session-events/
2019-09-12,13,57,1,1305,0,company.com/data-analysis-announcement/
2019-09-18,21,30,1,1307,1,company.com/events/info-taster-session-events/
2019-09-18,21,53,1,1307,0,company.com/data-analysis-announcement/
2019-09-25,14,29,1,1310,1,company.com/events/info-taster-session-events/
2019-09-25,14,27,1,1310,3,company.com/data-analysis-announcement/
2019-09-25,14,00,1,1311,2,company.com/events/info-taster-session-events/
2019-09-25,14,46,1,1311,3,company.com/data-analysis-announcement/
2019-10-08,19,22,1,1314,1,company.com/events/info-taster-session-events/
2019-10-08,19,09,1,1314,0,company.com/data-analysis-announcement/
2019-10-21,16,42,1,1315,2,company.com/events/info-taster-session-events/
2019-10-21,16,29,1,1315,2,company.com/data-analysis-announcement/
2019-11-19,23,18,1,1318,2,company.com/events/info-taster-session-events/
2019-11-19,23,52,1,1318,3,company.com/data-analysis-announcement/
2019-11-27,07,14,1,1319,0,company.com/events/info-taster-session-events/
2019-11-27,07,34,1,1319,0,company.com/data-analysis-announcement/
2019-11-28,13,32,1,1322,1,company.com/events/info-taster-session-events/
2019-11-28,13,26,1,1322,3,company.com/data-analysis-announcement/
2019-11-30,11,12,1,1323,1,company.com/events/info-taster-session-events/
2019-11-30,11,16,1,1323,0,company.com/data-analysis-announcement/
2019-11-30,12,02,1,1326,0,company.com/events/info-taster-session-events/
2019-11-30,12,52,1,1326,0,company.com/data-analysis-announcement/
2019-12-12,13,45,1,1328,0,company.com/events/info-taster-session-events/
2019-12-12,13,57,1,1328,3,company.com/data-analysis-announcement/
2020-02-02,10,09,1,1330,0,company.com/events/info-taster-session-events/
2020-02-02,10,44,1,1330,3,company.com/data-analysis-announcement/
2020-02-18,07,30,1,1331,2,company.com/events/info-taster-session-events/
2020-02-18,07,29,1,1331,1,company.com/data-analysis-announcement/
2019-09-02,10,03,1,1334,2,company.com/events/info-taster-session-events/
2019-09-02,10,33,1,1334,0,company.com/data-analysis-announcement/
2019-09-02,10,33,1,1334,2,company.com/
2019-09-13,08,28,1,1335,2,company.com/events/info-taster-session-events/
2019-09-13,08,52,1,1335,0,company.com/data-analysis-announcement/
2019-09-13,08,40,1,1335,1,company.com/
2019-09-13,08,52,1,1336,1,company.com/events/info-taster-session-events/
2019-09-13,08,39,1,1336,1,company.com/data-analysis-announcement/
2019-09-13,08,20,1,1336,1,company.com/
2019-09-20,08,40,1,1338,1,company.com/events/info-taster-session-events/
2019-09-20,08,47,1,1338,2,company.com/data-analysis-announcement/
2019-09-20,08,29,1,1338,1,company.com/
2019-09-23,18,39,1,1340,2,company.com/events/info-taster-session-events/
2019-09-23,18,02,1,1340,0,company.com/data-analysis-announcement/
2019-09-23,18,07,1,1340,3,company.com/
2019-10-15,16,07,1,1341,1,company.com/events/info-taster-session-events/
2019-10-15,16,29,1,1341,1,company.com/data-analysis-announcement/
2019-10-15,16,07,1,1341,1,company.com/
2019-10-23,06,50,1,1343,2,company.com/events/info-taster-session-events/
2019-10-23,06,56,1,1343,2,company.com/data-analysis-announcement/
2019-10-23,06,31,1,1343,2,company.com/
2019-10-28,13,13,1,1345,2,company.com/events/info-taster-session-events/
2019-10-28,13,57,1,1345,1,company.com/data-analysis-announcement/
2019-10-28,13,39,1,1345,0,company.com/
2019-11-27,21,09,1,1347,1,company.com/events/info-taster-session-events/
2019-11-27,21,07,1,1347,0,company.com/data-analysis-announcement/
2019-11-27,21,51,1,1347,2,company.com/
2019-12-15,22,45,1,1350,0,company.com/events/info-taster-session-events/
2019-12-15,22,20,1,1350,1,company.com/data-analysis-announcement/
2019-12-15,22,32,1,1350,0,company.com/
2019-12-16,11,29,1,1352,0,company.com/events/info-taster-session-events/
2019-12-16,11,50,1,1352,1,company.com/data-analysis-announcement/
2019-12-16,11,48,1,1352,0,company.com/
2019-12-27,20,49,1,1354,1,company.com/events/info-taster-session-events/
2019-12-27,20,45,1,1354,2,company.com/data-analysis-announcement/
2019-12-27,20,17,1,1354,1,company.com/
2020-01-02,15,16,1,1355,0,company.com/events/info-taster-session-events/
2020-01-02,15,44,1,1355,1,company.com/data-analysis-announcement/
2020-01-02,15,40,1,1355,1,company.com/
2020-01-11,07,36,1,1358,0,company.com/events/info-taster-session-events/
2020-01-11,07,27,1,1358,0,company.com/data-analysis-announcement/
2020-01-11,07,13,1,1358,1,company.com/
2020-01-29,17,20,1,1359,0,company.com/events/info-taster-session-events/
2020-01-29,17,11,1,1359,3,company.com/data-analysis-announcement/
2020-01-29,17,14,1,1359,0,company.com/
2020-01-30,17,31,1,1362,2,company.com/events/info-taster-session-events/
2020-01-30,17,09,1,1362,1,company.com/data-analysis-announcement/
2020-01-30,17,22,1,1362,3,company.com/
2020-02-04,15,38,1,1363,2,company.com/events/info-taster-session-events/
2020-02-04,15,03,1,1363,2,company.com/data-analysis-announcement/
2020-02-04,15,02,1,1363,2,company.com/
2020-02-12,16,22,1,1366,1,company.com/events/info-taster-session-events/
2020-02-12,16,40,1,1366,3,company.com/data-analysis-announcement/
2020-02-12,16,39,1,1366,0,company.com/
2020-02-01,21,49,1,1368,3,company.com/events/info-taster-session-events/
2020-02-01,21,35,1,1368,1,company.com/data-analysis-announcement/
2020-02-01,21,46,1,1368,1,company.com/
2020-02-01,21,49,1,1368,2,company.com/
2019-11-07,12,55,1,1369,0,company.com/events/info-taster-session-events/
2019-11-07,12,49,1,1369,1,company.com/data-analysis-announcement/
2019-11-07,12,13,1,1369,2,company.com/
2019-11-07,12,29,1,1369,1,company.com/courses/
2019-10-20,12,33,1,1371,1,company.com/events/info-taster-session-events/
2019-10-20,12,34,1,1371,3,company.com/data-analysis-announcement/
2019-10-20,12,03,1,1371,0,company.com/
2019-10-20,12,52,1,1371,1,company.com/courses/agile-for-effective-teams/
2019-10-26,11,54,1,1373,0,company.com/events/info-taster-session-events/
2019-10-26,11,16,1,1373,2,company.com/data-analysis-announcement/
2019-10-26,11,34,1,1373,1,company.com/
2019-10-26,11,10,1,1373,2,company.com/courses/agile-for-effective-teams/
2019-12-18,11,16,1,1376,2,company.com/events/info-taster-session-events/
2019-12-18,11,50,1,1376,1,company.com/data-analysis-announcement/
2019-12-18,11,54,1,1376,0,company.com/
2019-12-18,11,46,1,1376,0,company.com/courses/professional-software-development/
2019-09-05,08,09,1,1378,2,company.com/events/info-taster-session-events/
2019-09-05,08,00,1,1378,2,company.com/data-analysis-announcement/
2019-09-05,08,09,1,1378,3,company.com/
2019-09-05,08,58,1,1378,1,company.com/courses/professional-software-development/apply/
2019-12-30,19,13,1,1380,1,company.com/events/info-taster-session-events/
2019-12-30,19,13,1,1380,0,company.com/data-analysis-announcement/
2019-12-30,19,40,1,1380,1,company.com/
2019-12-30,19,06,1,1380,0,company.com/courses/python-for-developers/
2019-09-26,08,19,1,1382,3,company.com/events/info-taster-session-events/
2019-09-26,08,28,1,1382,1,company.com/data-analysis-announcement/
2019-09-26,08,38,1,1382,3,company.com/
2019-09-26,08,35,1,1382,2,company.com/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2
2019-11-29,17,50,1,1384,1,company.com/events/info-taster-session-events/
2019-11-29,17,13,1,1384,1,company.com/data-analysis-announcement/
2019-11-29,17,02,1,1384,0,company.com/about-us/join-us/
2019-11-29,17,22,1,1384,2,company.com/courses/browse-all-course-dates/
2019-09-08,18,32,1,1386,1,company.com/events/info-taster-session-events/
2019-09-08,18,27,1,1386,1,company.com/data-analysis-announcement/
2019-09-08,18,02,1,1386,2,company.com/courses/
2020-01-17,11,56,1,1387,2,company.com/events/info-taster-session-events/
2020-01-17,11,29,1,1387,2,company.com/data-analysis-announcement/
2020-01-17,11,59,1,1387,2,company.com/courses/
2020-01-17,11,23,1,1387,3,company.com/courses/glasgow/
2019-09-19,09,58,1,1390,0,company.com/events/info-taster-session-events/
2019-09-19,09,02,1,1390,2,company.com/data-analysis-announcement/
2019-09-19,09,55,1,1390,0,company.com/courses/
2019-09-19,09,16,1,1390,3,company.com/courses/professional-software-development/
2019-09-23,22,36,1,1392,1,company.com/events/info-taster-session-events/
2019-09-23,22,15,1,1392,1,company.com/data-analysis-announcement/
2019-09-23,22,49,1,1392,0,company.com/courses/
2019-09-23,22,12,1,1392,0,company.com/data-analysis-announcement/apply-for-data-analysis/
2019-12-14,11,33,1,1394,0,company.com/events/info-taster-session-events/
2019-12-14,11,30,1,1394,2,company.com/data-analysis-announcement/
2019-12-14,11,09,1,1394,0,company.com/courses/agile-for-effective-teams/
2019-12-14,11,58,1,1394,3,company.com/the-codeclan-experience/a-typical-day/
2019-09-03,12,45,1,1395,0,company.com/events/info-taster-session-events/
2019-09-03,12,54,1,1395,2,company.com/data-analysis-announcement/
2019-09-03,12,33,1,1395,1,company.com/courses/browse-all-course-dates/
2019-09-03,12,01,1,1395,0,company.com/courses/glasgow/
2019-10-01,08,24,1,1398,3,company.com/events/info-taster-session-events/
2019-10-01,08,30,1,1398,2,company.com/data-analysis-announcement/
2019-10-01,08,33,1,1398,0,company.com/courses/browse-all-course-dates/
2019-10-01,08,09,1,1398,2,company.com/courses/understanding-programming/
2019-09-03,13,56,1,1400,0,company.com/events/info-taster-session-events/
2019-09-03,13,19,1,1400,2,company.com/data-analysis-announcement/
2019-09-03,13,00,1,1400,0,company.com/courses/edaid-apply/
2019-09-03,13,13,1,1400,0,company.com/data-analysis-announcement/cost-and-funding/
2019-09-03,07,15,1,1402,0,company.com/events/info-taster-session-events/
2019-09-03,07,14,1,1402,1,company.com/data-analysis-announcement/
2019-09-03,07,11,1,1402,1,company.com/courses/edinburgh/
2019-09-03,07,08,1,1402,0,company.com/courses/
2019-10-04,09,28,1,1404,0,company.com/events/info-taster-session-events/
2019-10-04,09,11,1,1404,1,company.com/data-analysis-announcement/
2019-10-04,09,04,1,1404,0,company.com/courses/edinburgh/
2019-10-04,09,28,1,1404,1,company.com/edinburgh/
2019-10-03,23,59,1,1406,3,company.com/events/info-taster-session-events/
2019-10-03,23,03,1,1406,2,company.com/data-analysis-announcement/
2019-10-03,23,12,1,1406,1,company.com/courses/edinburgh/
2019-10-03,23,34,1,1406,1,company.com/the-codeclan-experience/a-typical-day/
2019-11-28,20,46,1,1407,0,company.com/events/info-taster-session-events/
2019-11-28,20,06,1,1407,1,company.com/data-analysis-announcement/
2019-11-28,20,54,1,1407,0,company.com/courses/full-stack-web-development/
2019-11-28,20,11,1,1407,0,company.com/courses/professional-software-development/curriculum/
2020-01-14,10,17,1,1410,1,company.com/events/info-taster-session-events/
2020-01-14,10,21,1,1410,1,company.com/data-analysis-announcement/
2020-01-14,10,50,1,1410,0,company.com/courses/professional-software-development/
2020-01-14,10,19,1,1410,2,company.com/
2019-09-03,13,39,1,1411,2,company.com/events/info-taster-session-events/
2019-09-03,13,57,1,1411,0,company.com/data-analysis-announcement/
2019-09-03,13,52,1,1411,1,company.com/courses/professional-software-development/
2019-09-03,13,52,1,1411,1,company.com/courses/
2019-09-10,11,51,1,1414,0,company.com/events/info-taster-session-events/
2019-09-10,11,02,1,1414,0,company.com/data-analysis-announcement/
2019-09-10,11,58,1,1414,0,company.com/courses/professional-software-development/
2019-09-10,11,37,1,1414,0,company.com/courses/edinburgh/
2020-01-31,16,26,1,1415,2,company.com/events/info-taster-session-events/
2020-01-31,16,31,1,1415,0,company.com/data-analysis-announcement/
2020-01-31,16,07,1,1415,0,company.com/courses/professional-software-development/cost-and-funding/
2020-01-31,16,26,1,1415,2,company.com/data-analysis-announcement/
2019-12-23,16,58,1,1417,0,company.com/events/info-taster-session-events/
2019-12-23,16,12,1,1417,0,company.com/data-analysis-announcement/
2019-12-23,16,30,1,1417,2,company.com/courses/understanding-software-development/
2019-12-23,16,51,1,1417,1,company.com/courses/
2019-10-01,07,18,1,1420,1,company.com/events/info-taster-session-events/
2019-10-01,07,59,1,1420,3,company.com/data-analysis-announcement/
